sat_id,toc_time,toe_s,af0_s,af1_s_per_s,af2_s_per_s2,sqrt_a_sqrt_m,eccentricity,i0_rad,omega0_rad,omega_rad,m0_rad,delta_n_rad_s,health,is_healthy
C11,2026-04-30 09:00:00,378000.0,-0.0006364790024236,-2.146549604731e-11,0.0,5282.636804581,0.0002464181743562,0.9510885927489,1.569164358291,0.003202100923214,2.83172801949,4.373039297497e-09,0.0,True
C11,2026-04-30 10:00:00,381600.0,-0.0006365572335199,-2.15552020677e-11,0.0,5282.638433456,0.0002455958165228,0.9510872936776,1.569137513744,0.002793543013708,-2.963483024049,4.437327689652e-09,0.0,True
C11,2026-04-30 11:00:00,385200.0,-0.0006366345332935,-2.153655032089e-11,0.0,5282.638414383,0.0002455955836922,0.9510861789341,1.569110290302,0.002929825536136,-2.476053717873,4.508759236491e-09,0.0,True
C11,2026-04-30 12:00:00,388800.0,-0.0006367114838213,-2.147793054519e-11,0.0,5282.638214111,0.0002456506481394,0.9510852777765,1.569082875217,0.003312814563452,-1.988870783194,4.559118477013e-09,0.0,True
C11,2026-04-30 13:00:00,392400.0,-0.0006367882015184,-2.142552801843e-11,0.0,5282.639070511,0.0002456742804497,0.9510846004455,1.56905529336,0.001546399499461,-1.499538184024,4.566261631697e-09,0.0,True
C11,2026-04-30 14:00:00,396000.0,-0.0006368638714775,-2.132249932174e-11,0.0,5282.639270782,0.0002456941874698,0.9510842610485,1.569027707113,0.00112468410475,-1.011550531757,4.54697511405e-09,0.0,True
C11,2026-04-30 15:00:00,399600.0,-0.0006369431503117,-2.14921413999e-11,0.0,5282.637720108,0.0002450046595186,0.9510842800664,1.569000363712,0.002729862189718,-0.5255899090208,4.526617123201e-09,0.0,True
C11,2026-04-30 16:00:00,403200.0,-0.000637020682916,-2.149569411358e-11,0.0,5282.636510849,0.0002443894045427,0.9510843810077,1.568973519165,0.002971506998051,-0.0382654926085,4.504473343681e-09,0.0,True
C11,2026-04-30 17:00:00,406800.0,-0.000637098448351,-2.153299760721e-11,0.0,5282.637376785,0.0002447811421007,0.9510842669001,1.568946899907,0.003822575682764,0.4484497105876,4.472686305338e-09,0.0,True
C11,2026-04-30 18:00:00,410400.0,-0.000637176213786,-2.155609024612e-11,0.0,5282.638959885,0.0002452891785651,0.951084037222,1.568920103637,0.006415201527465,0.9334230508739,4.438042005121e-09,0.0,True
C11,2026-04-30 19:00:00,414000.0,-0.000637253629975,-2.153743849931e-11,0.0,5282.638879776,0.0002453273627907,0.9510839626132,1.56889309378,0.006237942669636,1.421165771156,4.415183910132e-09,0.0,True
C11,2026-04-30 20:00:00,417600.0,-0.0006373311625794,-2.153299760721e-11,0.0,5282.637002945,0.0002456482034177,0.9510841557184,1.56886612196,0.00254936589418,1.912419759616,4.406254966777e-09,0.0,True
C11,2026-04-30 21:00:00,421200.0,-0.0006374082295224,-2.149835864884e-11,0.0,5282.635818481,0.0002460626419634,0.9510844731716,1.568839390058,0.000748611754113,2.401786373094,4.398040338891e-09,0.0,True
C11,2026-04-30 22:00:00,424800.0,-0.0006374852964655,-2.147082511783e-11,0.0,5282.637203217,0.0002453648485243,0.9510846896835,1.568812772263,0.001396295327019,2.888704763908,4.366967616016e-09,0.0,True
C11,2026-04-30 23:00:00,428400.0,-0.0006375624798238,-2.146016697679e-11,0.0,5282.63914299,0.0002443848643452,0.9510848564561,1.568786003788,0.0006329827091277,-2.906151697546,4.33589489314e-09,0.0,True
C12,2026-04-30 00:00:00,345600.0,0.0006507994839922,-4.823696997391e-12,0.0,5282.642122269,0.0003373053623363,0.9725087299664,-2.619736553309,-0.5640691398124,-3.034008048831,3.817659020822e-09,0.0,True
C12,2026-04-30 01:00:00,349200.0,0.0006507826037705,-4.759748151173e-12,0.0,5282.642625809,0.0003370909253135,0.9725110735612,-2.619760512981,-0.5644872066894,-2.54602774919,3.796943872239e-09,0.0,True
C12,2026-04-30 02:00:00,352800.0,0.0006507656071335,-4.743760939618e-12,0.0,5282.642557144,0.0003370821941644,0.9725135210232,-2.619784474116,-0.5643793077035,-2.05857369044,3.756585048274e-09,0.0,True
C12,2026-04-30 03:00:00,356400.0,0.0006507486104965,-4.741984582779e-12,0.0,5282.641265869,0.0003370852209628,0.9725159304492,-2.619808411845,-0.5624275306785,-1.572963593116,3.737298530628e-09,0.0,True
C12,2026-04-30 04:00:00,360000.0,0.0006507302168757,-4.832578781588e-12,0.0,5282.640748978,0.0003369946498424,0.9725183033024,-2.619832295445,-0.5617094222292,-1.086119520003,3.704440019082e-09,0.0,True
C12,2026-04-30 05:00:00,363600.0,0.0006507122889161,-4.865441383117e-12,0.0,5282.642284393,0.0003376513486728,0.9725206293421,-2.619856263895,-0.563014593852,-0.5972521317086,3.635865734116e-09,0.0,True
C12,2026-04-30 06:00:00,367200.0,0.0006506944773719,-4.884981308351e-12,0.0,5282.644081116,0.0003385664895177,0.9725230387682,-2.619880301102,-0.5634298387601,-0.109275359163,3.556576717125e-09,0.0,True
C12,2026-04-30 07:00:00,370800.0,0.0006506770150736,-4.883204951511e-12,0.0,5282.643850327,0.0003384765004739,0.9725256515399,-2.619904243219,-0.563651971167,0.3785075079799,3.505503161135e-09,0.0,True
C12,2026-04-30 08:00:00,374400.0,0.00065065943636,-4.881428594672e-12,0.0,5282.642345428,0.0003379684640095,0.9725281706848,-2.619927894216,-0.5653700587323,0.8677862073959,3.500502952856e-09,0.0,True
C12,2026-04-30 09:00:00,378000.0,0.0006506425561383,-4.7970516448e-12,0.0,5282.642139435,0.0003379088593647,0.9725306049805,-2.619951435494,-0.5656544178227,1.355631604046,3.484788012551e-09,0.0,True
C12,2026-04-30 10:00:00,381600.0,0.000650625443086,-4.779288076406e-12,0.0,5282.64383316,0.0003376771928743,0.9725329588157,-2.619975001641,-0.5631695885596,1.84070780064,3.459072655689e-09,0.0,True
C12,2026-04-30 11:00:00,385200.0,0.0006506077479571,-4.813038856355e-12,0.0,5282.645118713,0.0003372607752681,0.9725353009475,-2.61999850342,-0.5616583941837,2.32675697527,3.455858236081e-09,0.0,True
C12,2026-04-30 12:00:00,388800.0,0.0006505901692435,-4.842348744205e-12,0.0,5282.644453049,0.000337598961778,0.9725375055651,-2.620021885239,-0.5619259370308,2.814584477507,3.493002640438e-09,0.0,True
C12,2026-04-30 13:00:00,392400.0,0.0006505724741146,-4.867217739957e-12,0.0,5282.643688202,0.0003379879053682,0.9725395975379,-2.6200454982,-0.5618222322311,-2.981144112801,3.517646524097e-09,0.0,True
C12,2026-04-30 14:00:00,396000.0,0.0006505550118163,-4.867217739957e-12,0.0,5282.644268036,0.0003377547254786,0.9725416792703,-2.620069276471,-0.5623541126717,-2.493051502013,3.515146419958e-09,0.0,True
C12,2026-04-30 15:00:00,399600.0,0.0006505373166874,-4.882316773092e-12,0.0,5282.644281387,0.0003377280663699,0.9725440389572,-2.620092912838,-0.5623375407357,-2.00550766837,3.496217060045e-09,0.0,True
C12,2026-04-30 16:00:00,403200.0,0.0006505198543891,-4.875211345734e-12,0.0,5282.642908096,0.0003376916283742,0.9725462421118,-2.620116214197,-0.5602513522605,-1.52003357854,3.5051460034e-09,0.0,True
C12,2026-04-30 17:00:00,406800.0,0.0006505026249215,-4.85744777734e-12,0.0,5282.642126083,0.000337514677085,0.9725481117211,-2.620139356098,-0.5591863464359,-1.033537861332,3.521218101439e-09,0.0,True
C12,2026-04-30 18:00:00,410400.0,0.0006504850462079,-4.867217739957e-12,0.0,5282.643314362,0.0003380371490493,0.9725496843581,-2.620162710123,-0.5600797563585,-0.5450833567954,3.523718205579e-09,0.0,True
C12,2026-04-30 19:00:00,414000.0,0.000650467700325,-4.85744777734e-12,0.0,5282.645057678,0.0003389231860638,0.9725512174962,-2.620186268955,-0.5603265901373,-0.05727571659778,3.5187179973e-09,0.0,True
C12,2026-04-30 20:00:00,417600.0,0.0006504501216114,-4.85655959892e-12,0.0,5282.644952774,0.0003388845361769,0.9725528940003,-2.620209855583,-0.5605109090378,0.4304689113294,3.535147253073e-09,0.0,True
C12,2026-04-30 21:00:00,421200.0,0.0006504328921437,-4.837907852107e-12,0.0,5282.643117905,0.0003383063012734,0.9725543261971,-2.620233370529,-0.5627088293443,0.9202273176758,3.613721954596e-09,0.0,True
C12,2026-04-30 22:00:00,424800.0,0.0006504157790914,-4.813927034775e-12,0.0,5282.642356873,0.0003381974529475,0.9725557525423,-2.620257166354,-0.5638499932212,1.408929919952,3.679438977688e-09,0.0,True
C12,2026-04-30 23:00:00,428400.0,0.0006503986660391,-4.7970516448e-12,0.0,5282.644113541,0.0003378990804777,0.9725573924734,-2.620281336687,-0.5613378293337,1.893979729892,3.694439602524e-09,0.0,True
C13,2026-04-30 00:00:00,345600.0,-0.0009251713054255,2.727595926899e-12,0.0,5282.63807869,0.0004333967808634,0.9510128662574,1.569106466234,1.096330723307,-0.2930503642554,4.270535027783e-09,0.0,True
C13,2026-04-30 01:00:00,349200.0,-0.0009251608280465,2.795985665216e-12,0.0,5282.637975693,0.0004333567339927,0.951012677541,1.569079909882,1.096187654307,0.194657635129,4.255177245212e-09,0.0,True
C13,2026-04-30 02:00:00,352800.0,-0.0009251503506675,2.825295553066e-12,0.0,5282.635627747,0.0004324216861278,0.9510124961392,1.569053474952,1.094433595049,0.683976604291,4.286249968087e-09,0.0,True
C13,2026-04-30 03:00:00,356400.0,-0.0009251396404579,2.87236900931e-12,0.0,5282.634050369,0.000432061497122,0.9510121669826,1.569027130724,1.092754301146,1.173221570279,4.319822795102e-09,0.0,True
C13,2026-04-30 04:00:00,360000.0,-0.0009251292794943,2.878586258248e-12,0.0,5282.634893417,0.0004320023581386,0.9510116081479,1.569000616796,1.093755705144,1.65978638696,4.320179952836e-09,0.0,True
C13,2026-04-30 05:00:00,363600.0,-0.0009251185692847,2.90167889716e-12,0.0,5282.635910034,0.0004317507846281,0.9510111253849,1.568973766398,1.09481917783,2.146288911125,4.308036589873e-09,0.0,True
C13,2026-04-30 06:00:00,367200.0,-0.0009251079754904,2.917666108715e-12,0.0,5282.634933472,0.00043220364023,0.9510108430417,1.568946974516,1.094290052064,2.634383665088,4.320894268304e-09,0.0,True
C13,2026-04-30 07:00:00,370800.0,-0.0009250988950953,2.822631017807e-12,0.0,5282.633989334,0.0004326900234446,0.9510104948672,1.568920469366,1.094190127445,3.122049500248,4.33160900033e-09,0.0,True
C13,2026-04-30 08:00:00,374400.0,-0.0009250900475308,2.732036818998e-12,0.0,5282.634988785,0.0004322365857661,0.95100987459,1.568894059306,1.093644990041,-2.673024486885,4.322680056975e-09,0.0,True
C13,2026-04-30 09:00:00,378000.0,-0.0009250789880753,2.852829084077e-12,0.0,5282.635791779,0.0004319699946791,0.9510090319492,1.568867501492,1.092929160818,-2.184742758825,4.331966158064e-09,0.0,True
C13,2026-04-30 10:00:00,381600.0,-0.000925068394281,2.887468042445e-12,0.0,5282.634887695,0.0004320195876062,0.9510081980859,1.568840727165,1.094007644507,-1.698255387565,4.367681931484e-09,0.0,True
C13,2026-04-30 11:00:00,385200.0,-0.0009250581497326,2.870592652471e-12,0.0,5282.634220123,0.0004319261061028,0.9510074066472,1.568814021595,1.094782601953,-1.211464074593,4.409112228651e-09,0.0,True
C13,2026-04-30 12:00:00,388800.0,-0.0009250482544303,2.839506407781e-12,0.0,5282.63558197,0.0004324521869421,0.9510064659908,1.568787320415,1.093746940802,-0.722861803627,4.441970740197e-09,0.0,True
C13,2026-04-30 13:00:00,392400.0,-0.0009250388247892,2.764011242107e-12,0.0,5282.637704849,0.0004334925906733,0.9510054843728,1.568760297392,1.093081738785,-0.2346301761229,4.470543358932e-09,0.0,True
C13,2026-04-30 14:00:00,396000.0,-0.0009250291623175,2.729372283738e-12,0.0,5282.637903214,0.000433599576354,0.9510047616913,1.568732951064,1.09301766151,0.2529999140962,4.510545025162e-09,0.0,True
C13,2026-04-30 15:00:00,399600.0,-0.0009250194998458,2.718714142702e-12,0.0,5282.635875702,0.0004328325157985,0.9510044500897,1.568705566701,1.091378252605,0.7422054602937,4.554118268734e-09,0.0,True
C13,2026-04-30 16:00:00,403200.0,-0.0009250098373741,2.709832358505e-12,0.0,5282.634292603,0.0004325181944296,0.9510044617931,1.568678447125,1.089635099401,1.231515428121,4.573047628647e-09,0.0,True
C13,2026-04-30 17:00:00,406800.0,-0.0009250001749024,2.699174217469e-12,0.0,5282.635046005,0.0004324369365349,0.9510044647189,1.568651680113,1.090517846114,1.71819984128,4.559475634747e-09,0.0,True
C13,2026-04-30 18:00:00,410400.0,-0.0009249901631847,2.716049607443e-12,0.0,5282.636568069,0.0004320028237998,0.9510043213529,1.568624885306,1.092025372954,2.204259148081,4.536260382024e-09,0.0,True
C13,2026-04-30 19:00:00,414000.0,-0.0009249798022211,2.778222096822e-12,0.0,5282.636339188,0.0004321244778112,0.9510042291891,1.568597884227,1.091984411248,2.691866491387,4.527688596404e-09,0.0,True
C13,2026-04-30 20:00:00,417600.0,-0.0009249694412574,2.811972876771e-12,0.0,5282.63533783,0.0004326341440901,0.9510042803912,1.568570830483,1.091985458697,-3.103753398256,4.510902182897e-09,0.0,True
C13,2026-04-30 21:00:00,421200.0,-0.0009249589638785,2.839506407781e-12,0.0,5282.636051178,0.0004323195898905,0.9510044003505,1.568543753332,1.091520190769,-2.615721457607,4.450899683552e-09,0.0,True
C13,2026-04-30 22:00:00,424800.0,-0.0009249488357455,2.832400980424e-12,0.0,5282.637201309,0.0004319731378928,0.951004606622,1.568516651312,1.090394473844,-2.127029541947,4.373039297497e-09,0.0,True
C13,2026-04-30 23:00:00,428400.0,-0.0009249389404431,2.808420163092e-12,0.0,5282.636421204,0.0004319770960137,0.9510049928323,1.568489547828,1.091310645309,-1.64038006766,4.320894268304e-09,0.0,True
C14,2026-04-30 00:00:00,345600.0,-0.0003621529322118,7.998934847819e-12,0.0,5282.641387939,0.0003702228423208,0.9724724115622,-2.619499177295,-0.1342084820248,0.4499708571952,3.74944189359e-09,0.0,True
C14,2026-04-30 01:00:00,349200.0,-0.0003621241776273,7.995382134141e-12,0.0,5282.640781403,0.0003700016532093,0.9724743001895,-2.619523218891,-0.1348176967039,0.9381424319122,3.768014095769e-09,0.0,True
C14,2026-04-30 02:00:00,352800.0,-0.0003620953066275,7.9980466694e-12,0.0,5282.642351151,0.0003701172536239,0.9724763351085,-2.619547548681,-0.1326526803509,1.423540050626,3.743013054375e-09,0.0,True
C14,2026-04-30 03:00:00,356400.0,-0.0003620664356276,8.003375739918e-12,0.0,5282.643779755,0.0003699160879478,0.9724787064987,-2.619571947229,-0.1307425526035,1.909191961074,3.6983683376e-09,0.0,True
C14,2026-04-30 04:00:00,360000.0,-0.0003620374482125,8.016698416213e-12,0.0,5282.643489838,0.0003700418164954,0.9724813368254,-2.619596104395,-0.1309787246353,2.396989537858,3.67872466222e-09,0.0,True
C14,2026-04-30 05:00:00,363600.0,-0.0003620088100433,8.004263918338e-12,0.0,5282.643417358,0.0003700657980517,0.9724840827226,-2.619620088937,-0.1310628014632,2.884635044308,3.652652147623e-09,0.0,True
C14,2026-04-30 06:00:00,367200.0,-0.0003619805211201,7.956302283674e-12,0.0,5282.64468956,0.0003694288898259,0.9724867218269,-2.619643924262,-0.1314374167474,-2.91061437596,3.611579008191e-09,0.0,True
C14,2026-04-30 07:00:00,370800.0,-0.0003619521157816,7.926104217404e-12,0.0,5282.645076752,0.0003692526370287,0.9724895013712,-2.619667660107,-0.1317239629004,-2.422767168217,3.565148502745e-09,0.0,True
C14,2026-04-30 08:00:00,374400.0,-0.0003619237104431,7.924327860565e-12,0.0,5282.643939972,0.0003694584593177,0.9724921960663,-2.61969117359,-0.1302551551129,-1.936675605535,3.54764777377e-09,0.0,True
C14,2026-04-30 09:00:00,378000.0,-0.0003618946066126,7.964295889451e-12,0.0,5282.643476486,0.0003694579936564,0.9724946698608,-2.619714529077,-0.1296246579016,-1.449745482118,3.527646940655e-09,0.0,True
C14,2026-04-30 10:00:00,381600.0,-0.0003618652699515,8.012257524115e-12,0.0,5282.644561768,0.0003697760403156,0.9724968788671,-2.619737995746,-0.1308598830222,-0.960949555909,3.497288533248e-09,0.0,True
C14,2026-04-30 11:00:00,385200.0,-0.0003618362825364,8.037126519866e-12,0.0,5282.64535141,0.0003701223758981,0.972498986932,-2.619761661372,-0.1314417148007,-0.4728073990117,3.475144753728e-09,0.0,True
C14,2026-04-30 12:00:00,388800.0,-0.0003618074115366,8.023803843571e-12,0.0,5282.644300461,0.000369583023712,0.9725013393043,-2.619785464512,-0.1315248802306,0.01483586039599,3.450143712334e-09,0.0,True
C14,2026-04-30 13:00:00,392400.0,-0.0003617778420448,8.08508815453e-12,0.0,5282.642168045,0.0003686194540933,0.9725036331599,-2.619808982383,-0.132895774911,0.5037670392335,3.451572343271e-09,0.0,True
C14,2026-04-30 14:00:00,396000.0,-0.0003617468755692,8.227196701682e-12,0.0,5282.6413517,0.000368349137716,0.9725058670358,-2.619832238391,-0.1337831897954,0.9922152883323,3.44300055765e-09,0.0,True
C14,2026-04-30 15:00:00,399600.0,-0.0003617195179686,8.013145702535e-12,0.0,5282.642883301,0.0003684096736833,0.9725078829369,-2.61985541394,-0.1316535482644,1.477646660955,3.429785721485e-09,0.0,True
C14,2026-04-30 16:00:00,403200.0,-0.0003616939065978,7.662315226753e-12,0.0,5282.644733429,0.0003680887166411,0.9725097320653,-2.619878573396,-0.1292427251011,1.962796315054,3.431571510156e-09,0.0,True
C14,2026-04-30 17:00:00,406800.0,-0.0003616655012593,7.721823180873e-12,0.0,5282.644836426,0.0003680746303871,0.9725114129582,-2.619901781128,-0.12910218695,2.450215774328,3.47443043826e-09,0.0,True
C14,2026-04-30 18:00:00,410400.0,-0.0003616361645982,7.853273586989e-12,0.0,5282.644577026,0.0003682039678097,0.972513006076,-2.619925171725,-0.1292279203702,2.937901762647,3.531932833465e-09,0.0,True
C14,2026-04-30 19:00:00,414000.0,-0.0003616068279371,7.961631354192e-12,0.0,5282.645742416,0.0003676410997286,0.972514452902,-2.61994874665,-0.129683903158,-2.857266990856,3.579434812113e-09,0.0,True
C14,2026-04-30 20:00:00,417600.0,-0.0003615779569373,7.986500349944e-12,0.0,5282.646688461,0.0003672693856061,0.9725160372423,-2.619972551253,-0.1305200135053,-2.368870486633,3.611936165925e-09,0.0,True
C14,2026-04-30 21:00:00,421200.0,-0.0003615488531068,8.007816632016e-12,0.0,5282.64557457,0.0003674274776131,0.9725177327643,-2.619996509462,-0.1290076634241,-1.882822523298,3.674438769409e-09,0.0,True
C14,2026-04-30 22:00:00,424800.0,-0.000361519982107,8.020251129892e-12,0.0,5282.6443367,0.0003673476167023,0.9725195862815,-2.620020534966,-0.1272821310688,-1.39698713659,3.72301222126e-09,0.0,True
C14,2026-04-30 23:00:00,428400.0,-0.0003614915767685,7.986500349944e-12,0.0,5282.645145416,0.0003676136257127,0.9725216358297,-2.620044594117,-0.1281319357923,-0.9085758949301,3.70765443869e-09,0.0,True
C19,2026-04-30 00:00:00,345600.0,-0.0009464485337958,3.048228336411e-12,0.0,5282.630559921,0.001069716061465,0.9888716617882,-2.606527696272,-0.5654803832363,2.822767600904,3.523718205579e-09,0.0,True
C19,2026-04-30 01:00:00,349200.0,-0.0009464347967878,3.223199485092e-12,0.0,5282.630182266,0.001069907331839,0.9888742526162,-2.60655124779,-0.5654703081195,-2.972863317679,3.510503369413e-09,0.0,True
C19,2026-04-30 02:00:00,352800.0,-0.000946422573179,3.297806472347e-12,0.0,5282.630897522,0.001069612568244,0.9888766708197,-2.606574578408,-0.5656730875832,-2.485096116925,3.481216435209e-09,0.0,True
C19,2026-04-30 03:00:00,356400.0,-0.000946416053921,2.835953694103e-12,0.0,5282.630859375,0.001069593359716,0.9888791519288,-2.606597952913,-0.5656518313835,-1.997553283918,3.440857611245e-09,0.0,True
C19,2026-04-30 04:00:00,360000.0,-0.0009464054601267,2.863487225113e-12,0.0,5282.62960434,0.001069560763426,0.988881647667,-2.606621286456,-0.5650571639618,-1.510583974777,3.413356465712e-09,0.0,True
C19,2026-04-30 05:00:00,363600.0,-0.0009463935857639,3.031352946437e-12,0.0,5282.629310608,0.001069512916729,0.9888840980548,-2.60664454978,-0.5649261318524,-1.023150775777,3.366568802532e-09,0.0,True
C19,2026-04-30 06:00:00,367200.0,-0.0009463832248002,2.980726776514e-12,0.0,5282.630867004,0.001070208381861,0.9888864796855,-2.606667896489,-0.565306847505,-0.5352059050856,3.290137047414e-09,0.0,True
C19,2026-04-30 07:00:00,370800.0,-0.0009463727474213,2.955857780762e-12,0.0,5282.632265091,0.001070926547982,0.9888889242216,-2.606691325122,-0.5653776454254,-0.04757168212294,3.215848238702e-09,0.0,True
C19,2026-04-30 08:00:00,374400.0,-0.0009463620372117,2.960298672861e-12,0.0,5282.631587982,0.001070626545697,0.9888915998987,-2.606714677684,-0.5655394061291,0.4401528570132,3.169417733256e-09,0.0,True
C19,2026-04-30 09:00:00,378000.0,-0.0009463494643569,3.105959933691e-12,0.0,5282.629970551,0.001070116180927,0.9888941951154,-2.6067376967,-0.5661433528402,0.928319596786,3.158345843496e-09,0.0,True
C19,2026-04-30 10:00:00,381600.0,-0.0009463392198086,3.000266701747e-12,0.0,5282.629867554,0.001070071011782,0.9888966718357,-2.606760540166,-0.5661878826036,1.415927320451,3.141559429989e-09,0.0,True
C19,2026-04-30 11:00:00,385200.0,-0.0009463287424296,2.96296320812e-12,0.0,5282.631528854,0.0010697953403,0.9888990081159,-2.606783373391,-0.56543245804,1.902735042975,3.127273120621e-09,0.0,True
C19,2026-04-30 12:00:00,388800.0,-0.000946317682974,2.998490344908e-12,0.0,5282.632661819,0.001069406163879,0.9889012683243,-2.606806134933,-0.56503414202,2.389899277172,3.141202272255e-09,0.0,True
C19,2026-04-30 13:00:00,392400.0,-0.0009463065071031,3.034905660115e-12,0.0,5282.632009506,0.001069742487743,0.9889033339647,-2.606828832107,-0.5651027748217,2.877530185162,3.19191867051e-09,0.0,True
C19,2026-04-30 14:00:00,396000.0,-0.0009462954476476,3.044675622732e-12,0.0,5282.631565094,0.00106996926479,0.9889052577019,-2.606851791144,-0.5650803263438,-2.918114794989,3.225848655259e-09,0.0,True
C19,2026-04-30 15:00:00,399600.0,-0.0009462846210226,3.028688411177e-12,0.0,5282.632341385,0.001069665071554,0.9889072106976,-2.606874972543,-0.5653197621458,-2.430312327669,3.231206021272e-09,0.0,True
C19,2026-04-30 16:00:00,403200.0,-0.0009462740272284,3.009148485944e-12,0.0,5282.632392883,0.001069629564881,0.9889093626501,-2.606898077872,-0.5653252246819,-1.942744140829,3.230491705804e-09,0.0,True
C19,2026-04-30 17:00:00,406800.0,-0.0009462634334341,2.99049673913e-12,0.0,5282.631093979,0.001069554360583,0.9889114326791,-2.606920933041,-0.5647057490954,-1.455800949164,3.245849488374e-09,0.0,True
C19,2026-04-30 18:00:00,410400.0,-0.0009462528396398,2.969180457058e-12,0.0,5282.630455017,0.001069392892532,0.9889132437717,-2.606943707749,-0.5644351107137,-0.9685084594763,3.261921586413e-09,0.0,True
C19,2026-04-30 19:00:00,414000.0,-0.0009462420130149,2.981614954933e-12,0.0,5282.631658554,0.001069945981726,0.9889148734625,-2.606966693118,-0.5646899598206,-0.4806901502171,3.257992851337e-09,0.0,True
C19,2026-04-30 20:00:00,417600.0,-0.0009462309535593,3.003819415426e-12,0.0,5282.633167267,0.001070715603419,0.9889165455778,-2.606989799909,-0.5647184077256,0.006901395036519,3.244778015171e-09,0.0,True
C19,2026-04-30 21:00:00,421200.0,-0.0009462195448577,3.05000469325e-12,0.0,5282.632656097,0.001070496509783,0.9889183786142,-2.607012832092,-0.5648677511806,0.494613356003,3.257635693602e-09,0.0,True
C19,2026-04-30 22:00:00,424800.0,-0.0009462088346481,3.040234730634e-12,0.0,5282.630655289,0.001069913734682,0.9889199614915,-2.607035750166,-0.5656575060428,0.9829660019424,3.3254956631e-09,0.0,True
C19,2026-04-30 23:00:00,428400.0,-0.0009461980080232,3.033129303276e-12,0.0,5282.630115509,0.001069838763215,0.9889215107218,-2.607058927177,-0.5659157388792,1.470788079679,3.376926376824e-09,0.0,True
C20,2026-04-30 00:00:00,345600.0,-0.0009181016357616,5.114131340633e-12,0.0,5282.634263992,0.0009522014297545,0.9888568277989,-2.605900127823,-0.1206465599506,3.097012886172,3.497645690982e-09,0.0,True
C20,2026-04-30 01:00:00,349200.0,-0.0009180830093101,5.132783087447e-12,0.0,5282.634557724,0.0009520504390821,0.9888591801712,-2.605923500865,-0.120701501302,-2.698554241867,3.464072863968e-09,0.0,True
C20,2026-04-30 02:00:00,352800.0,-0.0009180644992739,5.139000336385e-12,0.0,5282.63356781,0.0009523429907858,0.9888615193772,-2.605946909017,-0.1202647763678,-2.211427922118,3.451215185537e-09,0.0,True
C20,2026-04-30 03:00:00,356400.0,-0.0009180456399918,5.165645688976e-12,0.0,5282.632301331,0.0009524687193334,0.9888639024707,-2.605970279134,-0.1196027825303,-1.724526612335,3.440143295777e-09,0.0,True
C20,2026-04-30 04:00:00,360000.0,-0.0009180270135403,5.161204796877e-12,0.0,5282.632909775,0.0009525959612802,0.988866254843,-2.605993643398,-0.1199082895644,-1.236657495931,3.397641525407e-09,0.0,True
C20,2026-04-30 05:00:00,363600.0,-0.000918009551242,5.055511564933e-12,0.0,5282.634963989,0.0009533534757793,0.9888686262332,-2.606017104216,-0.1206783418459,-0.7483241692882,3.321566928024e-09,0.0,True
C20,2026-04-30 06:00:00,367200.0,-0.0009179913904518,5.046629780736e-12,0.0,5282.635837555,0.0009537793230265,0.9888711029535,-2.606040532849,-0.1208497344022,-0.2605903786581,3.262993059615e-09,0.0,True
C20,2026-04-30 07:00:00,370800.0,-0.0009179728804156,5.072386954907e-12,0.0,5282.63463974,0.0009531870018691,0.9888737127994,-2.60606378008,-0.1210061759358,0.2271280015929,3.242277911032e-09,0.0,True
C20,2026-04-30 08:00:00,374400.0,-0.0009179548360407,5.059952457032e-12,0.0,5282.633729935,0.0009528101654723,0.9888761587984,-2.606086850298,-0.1213014279142,0.7149855024275,3.236206229551e-09,0.0,True
C20,2026-04-30 09:00:00,378000.0,-0.0009179363260046,5.101696842758e-12,0.0,5282.635032654,0.0009530340321362,0.9888785243369,-2.606109919053,-0.120637498636,1.201884057535,3.201919087068e-09,0.0,True
C20,2026-04-30 10:00:00,381600.0,-0.0009179175831378,5.139888514805e-12,0.0,5282.637018204,0.0009529512608424,0.9888808854867,-2.606133022918,-0.1195739557295,1.688382457735,3.170489206459e-09,0.0,True
C20,2026-04-30 11:00:00,385200.0,-0.0009178993059322,5.120348589571e-12,0.0,5282.637077332,0.0009529660455883,0.9888832437107,-2.606156030231,-0.1195247724237,2.175894506557,3.179775307548e-09,0.0,True
C20,2026-04-30 12:00:00,388800.0,-0.0009178810287267,5.111466805374e-12,0.0,5282.635915756,0.0009534910786897,0.988885505382,-2.606179052173,-0.1198238850429,2.663754925913,3.203347718005e-09,0.0,True
C20,2026-04-30 13:00:00,392400.0,-0.0009178629843518,5.075051490167e-12,0.0,5282.635932922,0.0009534826967865,0.9888876968333,-2.606202199926,-0.1198472478446,-3.131845258223,3.202276244802e-09,0.0,True
C20,2026-04-30 14:00:00,396000.0,-0.0009178447071463,5.072386954907e-12,0.0,5282.636350632,0.0009532825788483,0.9888901574615,-2.606225344752,-0.1199404503555,-2.644190402264,3.171917837395e-09,0.0,True
C20,2026-04-30 15:00:00,399600.0,-0.000917826895602,5.036859818119e-12,0.0,5282.635309219,0.0009535679128021,0.9888925712763,-2.606248147257,-0.1194598437306,-2.157109693374,3.171203521927e-09,0.0,True
